CHEMICAL_REPORT_ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS,Name
741154,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,28553120,CASRN,SILVER FERN CHEMICAL,2226 QUEEN ANNE AVENUE N.,,SEATTLE,King,WA,98109,14-454-2433,,,,,,,,,Silver Fern Chemical,2226 Queen Anne Avenue North,,Seattle,,WA,98109,47.63929,-122.35657,14-454-2433,TSCA8180,110056966546,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"214,255","214,255","155,200","482,517","118,300","50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,0,"2,205",NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Liquid,,,,,,,,,,,,,,,,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)"
700704,Formaldehyde,50-00-0,50000,CASRN,Hexion Holdings Corporation,180 East Broad St.,,Columbus,Franklin,OH,43215,11-733-1984,,,,,,,,,HEXION INC. LOUISVILLE SITE,6200 CAMPGROUND RD.,,LOUISVILLE,JEFFERSON COUNTY,KY,40216,38.19458,-85.86602,05-583-2091,TSCA123871,110000378467,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,0,B1,0 percent by weight,W1,< 10,M3,30% - < 60%,NKRA,Liquid,CC990,Non-TSCA use,,F999,Other,Herbicides,,,,Commercial,No,100,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
701338,Formaldehyde,50-00-0,50000,CASRN,"KRONOSPAN, LLC",1 KRONOSPAY WAY,,EASTABOGA,Calhoun,AL,36260,08-011-6781,,,,,,,,,KRONOCHEM USA LLC RESIN PLANT EXPANSION,1 KRONOSPAN WAY,,EASTABOGA,,AL,36260,33.610476,-85.971,07-974-8464,TSCA130664,110069581250,325211 Plastics Material And Resin Manufacturing,Manufacture,,,,,Manufacture,"498,463,108",0,"498,463,108","236,499,736","68,382,050","83,707,624","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"492,993,908","5,469,200",B1,0 percent by weight,W2,10 - 24,M3,30% - < 60%,Yes,Liquid,CC217,"Construction and building materials covering large surface areas, including wood articles",,F999,Other,Manufacturing of wood products,,,,Commercial,No,100,M3,30% - < 60%,W5,100 - 499,Formaldehyde
703109,Formaldehyde,50-00-0,50000,CASRN,Panolam Industries International Inc.,1 Corporate Drive-Suite 725,,Shelton,Fairfield,CT,6484,94-732-4158,,,,,,,,,PIONEER PLASTICS CORPORATION,1 PIONITE RD,,AUBURN,ANDROSCOGGIN COUNTY,ME,4210,44.068632,-70.258203,19-447-5992,200003940,110000314437,325211 Plastics Material And Resin Manufacturing,Both,"326130 Laminated Plastics Plate, Sheet (Except Packaging), And Shape Manufacturing",Both,,,Import,0,"922,388","922,388","996,982","1,089,635","1,320,957","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",No,"922,388",0,B1,0 percent by weight,W5,100 - 499,M3,30% - < 60%,No,Liquid,CC302,"Other articles with routine direct contact during normal use, including paper articles",,F038,Monomers,,,,,Commercial,No,5,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
703109,Formaldehyde,50-00-0,50000,CASRN,Panolam Industries International Inc.,1 Corporate Drive-Suite 725,,Shelton,Fairfield,CT,6484,94-732-4158,,,,,,,,,PIONEER PLASTICS CORPORATION,1 PIONITE RD,,AUBURN,ANDROSCOGGIN COUNTY,ME,4210,44.068632,-70.258203,19-447-5992,200003940,110000314437,325211 Plastics Material And Resin Manufacturing,Both,"326130 Laminated Plastics Plate, Sheet (Except Packaging), And Shape Manufacturing",Both,,,Import,0,"922,388","922,388","996,982","1,089,635","1,320,957","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",No,"922,388",0,B1,0 percent by weight,W5,100 - 499,M3,30% - < 60%,No,Liquid,CC217,"Construction and building materials covering large surface areas, including wood articles",,F038,Monomers,,,,,Commercial,No,0,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
704862,Formaldehyde,50-00-0,50000,CASRN,Hexion Holdings Corporation,180 East Broad St.,,Columbus,Franklin,OH,43215,11-733-1984,,,,,,,,,HEXION INC. LULING FACILITY,12513 QUEENIE RD.,,LULING,ST. CHARLES PARISH,LA,70070,29.923235,-90.348628,07-990-0927,TSCA10058428,110067272780,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,B1,0 percent by weight,W1,< 10,M3,30% - < 60%,NKRA,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
706241,Formaldehyde,50-00-0,50000,CASRN,THERMOFISHER SCIENTIFIC,4481 CAMPUS DRIVE,,KALAMAZOO,Kalamazoo,MI,49008,00-525-7340,,,,,,,,,THERMO FISHER SCIENTIFIC,4481 CAMPUS DR,,KALAMAZOO,,MI,49008,42.256301,-85.638656,00-525-7340,TSCA10050456,110058194320,325413 In-Vitro Diagnostic Substance Manufacturing,Manufacture,,,,,,0,0,0,"439,373","418,903","416,386","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,,,B1,0 percent by weight,W5,100 - 499,M3,30% - < 60%,Yes,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
706882,Formaldehyde,50-00-0,50000,CASRN,CELANESE,222 W. Las Colinas Blvd.,Suite 900N,Irving,Dallas,TX,75039,17-020-4486,,,,,,,,,BISHOP FACILITY,5738 COUNTY ROAD 4,,BISHOP,NUECES,TX,78343,27.565772,-97.826958,02-688-1616,TSCA9540,110031352649,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,CBI,B1,0 percent by weight,W5,100 - 499,M5,90% +,No,Liquid,CC219,"Machinery, mechanical appliances, electrical/electronic articles",,F037,Intermediate,,,,,Both,No,12,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
706882,Formaldehyde,50-00-0,50000,CASRN,CELANESE,222 W. Las Colinas Blvd.,Suite 900N,Irving,Dallas,TX,75039,17-020-4486,,,,,,,,,BISHOP FACILITY,5738 COUNTY ROAD 4,,BISHOP,NUECES,TX,78343,27.565772,-97.826958,02-688-1616,TSCA9540,110031352649,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,CBI,B1,0 percent by weight,W5,100 - 499,M5,90% +,No,Liquid,CC102,Furniture & furnishings including plastic articles (soft); leather articles,,F037,Intermediate,,,,,Both,No,50,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
706882,Formaldehyde,50-00-0,50000,CASRN,CELANESE,222 W. Las Colinas Blvd.,Suite 900N,Irving,Dallas,TX,75039,17-020-4486,,,,,,,,,BISHOP FACILITY,5738 COUNTY ROAD 4,,BISHOP,NUECES,TX,78343,27.565772,-97.826958,02-688-1616,TSCA9540,110031352649,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,CBI,B1,0 percent by weight,W5,100 - 499,M5,90% +,No,Liquid,CC217,"Construction and building materials covering large surface areas, including wood articles",,F037,Intermediate,,,,,Both,No,25,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
706882,Formaldehyde,50-00-0,50000,CASRN,CELANESE,222 W. Las Colinas Blvd.,Suite 900N,Irving,Dallas,TX,75039,17-020-4486,,,,,,,,,BISHOP FACILITY,5738 COUNTY ROAD 4,,BISHOP,NUECES,TX,78343,27.565772,-97.826958,02-688-1616,TSCA9540,110031352649,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,CBI,B1,0 percent by weight,W5,100 - 499,M5,90% +,No,Liquid,CC221,"Construction and building materials covering large surface areas, including metal articles",,F037,Intermediate,,,,,Both,No,13,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
709169,Formaldehyde,50-00-0,50000,CASRN,DYNACHEM INC.,PO BOX 19,,GEORGETOWN,Vermillion,IL,61846,80-558-5619,,,,,,,,,DYNACHEM INC,1 MAPLE GROVE ROAD PO BOX 19,,GEORGETOWN,VERMILION,IL,61846-0019,0,0,80-558-5619,100603337,110038104720,325199 All Other Basic Organic Chemical Manufacturing,Both,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,,,,Manufacture,"3,093,240",0,"3,093,240","3,230,910","3,472,714","3,220,830","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"3,093,240",0,B2,Greater than 0 but less than 50 percent,W4,50 - 99,M3,30% - < 60%,No,Liquid,CC417,Agricultural non-pesticidal products,,F999,Other,Used as a reactant to manufacture industrial fertilizers.,,,,Commercial,No,100,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
710598,Formaldehyde,50-00-0,50000,CASRN,Praxair,10 Riverview Dr,,Danbury,fairfield,CT,6810,19-715-4586,,,,,,,,,PRAXAIR INC,HWY 75 AVE,,GEISMAR,ASCENSION,LA,70734,30.199444,-91.013333,04-284-5636,TSCA6271,110046264760,325120 Industrial Gas Manufacturing,Manufacture,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,Manufacture,"82,393,967",0,"82,393,967",CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,B1,0 percent by weight,W4,50 - 99,M5,90% +,No,Liquid,CC218,"Construction and building materials covering large surface areas, including paper articles; metal articles; stone, plaster, cement, glass and ceramic articles",,F037,Intermediate,,,,,Commercial,No,100,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
710602,Formaldehyde,50-00-0,50000,CASRN,"DuPont Specialty Products USA, LLC",974 Centre Road,,Wilmington,New Castle County,DE,19805,11-684-1945,,,,,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
717610,Formaldehyde,50-00-0,50000,CASRN,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,,ALLENTOWN,LEHIGH,PA,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,50 - 99,M3,30% - < 60%,No,Liquid,CC207,Two-component glues and adhesives,,F006,Sealant (barrier),,,,,Commercial,No,30,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
717610,Formaldehyde,50-00-0,50000,CASRN,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,,ALLENTOWN,LEHIGH,PA,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,50 - 99,M3,30% - < 60%,No,Liquid,CC210,"Lacquers, stains, varnishes and floor finishes",,F037,Intermediate,,,,,Commercial,No,20,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
717610,Formaldehyde,50-00-0,50000,CASRN,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,,ALLENTOWN,LEHIGH,PA,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,50 - 99,M3,30% - < 60%,No,Liquid,CC980,Other (specify),Laboratory Use,F080,Laboratory chemicals,,,,,Commercial,No,2,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,Formaldehyde
718400,Formaldehyde,50-00-0,50000,CASRN,"STERLING ETHANOL, LLC",450 ANGUS AVENUE,,STERLING,Logan,CO,80751,19-802-5939,,,,,,,,,STERLING ETHANOL LLC,450 ANGUS AVENUE,,STERLING,LOGAN,CO,80751-8203,40.6375,-103.190556,19-802-5939,TSCA6401,110022421912,325193 Ethyl Alcohol Manufacturing,Manufacture,,,,,Manufacture,"34,090",0,"34,090","34,755","34,848","33,242","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,,,W2,10 - 24,M5,90% +,No,Gas or Vapor,,,,,,,,,,,,,,,,,Formaldehyde
718813,Formaldehyde,50-00-0,50000,CASRN,"Yuma Ethanol, LLC",38480 CR H,,Yuma,Yuma,CO,80759,61-467-2207,,,,,,,,,YUMA ETHANOL LLC,38480 COUNTY RD H,,YUMA,,CO,80759,40.125514,-102.681048,61-467-2207,TSCA10048354,110070239980,325193 Ethyl Alcohol Manufacturing,Manufacture,,,,,Manufacture,"32,588",0,"32,588","32,920","31,689","32,925","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,B3,At least 50 percent but less than 100 percent,W2,10 - 24,M5,90% +,Yes,Gas or Vapor,,,,,,,,,,,,,,,,,Formaldehyde
719687,Formaldehyde,50-00-0,50000,CASRN,"BRIDGEPORT ETHANOL, LLC",P.O. BOX 884,10106 S. Railroad Avenue,BRIDGEPORT,Morrill,NE,69336,95-674-5413,,,,,,,,,BRIDGEPORT ETHANOL LLC,9216 ROAD 90,,BRIDGEPORT,MORRILL COUNTY,NE,69336,41.642464,-103.07579,95-674-5413,TSCA5109,110038367380,325193 Ethyl Alcohol Manufacturing,,,,,,Manufacture,"34,699",0,"34,699","34,696","33,675","34,062","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,B3,At least 50 percent but less than 100 percent,W2,10 - 24,M5,90% +,Yes,Gas or Vapor,,,,,,,,,,,,,,,,,Formaldehyde
721567,Formaldehyde,50-00-0,50000,CASRN,Ascend Performance Materials Holdings Inc,"1010 Travis Street, Suite 900",,Houston,Harris,TX,77002,07-844-9293,,,,,,,,,ASCEND (CHOCOLATE BAYOU PLANT),3898 FM-2917,,ALVIN,BRAZORIA COUNTY,TX,77511,29.31291,-95.24727,00-170-0806,TSCA8543,110000503722,325110 Petrochemical Manufacturing,Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
723683,Formaldehyde,50-00-0,50000,CASRN,New Erie,4481 CAMPUS DRIVE,,KALAMAZ00,Kalamazoo,MI,49008,92-950-4710,,,,,,,,,RICHARD-ALLAN SCIENTIFIC,4481 CAMPUS DR,,KALAMAZOO,KALAMAZOO COUNTY,MI,49008,42.257567,-85.637963,92-950-4710,100607755,110022523296,325413 In-Vitro Diagnostic Substance Manufacturing,Manufacture,,,,,Manufacture,"489,517",0,"489,517","36,614",0,0,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"489,517",0,B1,0 percent by weight,W5,100 - 499,M3,30% - < 60%,Yes,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
724084,Formaldehyde,50-00-0,50000,CASRN,Koch Industries,4111 E. 37th Street N,,Wichita,Sedgwick,KS,67220,00-694-4334,,,,,,,,,GEORGIA-PACIFIC CHEMICALS LLC,1429 EAST LUFKIN AVENUE,,LUFKIN,ANGELINA,TX,75901-4997,31.33806,-94.71176,80-821-4881,TSCA6001,110017769789,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,,,Manufacture,"31,000,000",0,"31,000,000","41,000,000","38,000,000","34,000,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"26,000,000",0,B1,0 percent by weight,W4,50 - 99,M3,30% - < 60%,No,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
724316,Formaldehyde,50-00-0,50000,CASRN,HARCROS CHEMICALS,5200 SPEAKER ROAD,,KANSAS CITY,Wyandotte,KS,66106,08-016-6983,,,,,,,,,HARCROS CHEMICALS INC,2627 WEIR STREET,,DALLAS,DALLAS COUNTY,TX,75212-4612,32.776111,-96.903056,06-665-6265,100600789,110000457247,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"375,030","375,030","262,521","131,038","74,940","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",No,0,0,B1,0 percent by weight,W2,10 - 24,M2,1% - < 30%,No,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
725383,Formaldehyde,50-00-0,50000,CASRN,KOCH Industries Inc,4111 East 37th Street North,,Wichita,sedgwick,KS,67220,00-694-4334,,,,,,,,,GEORGIA-PACIFIC CHEMICALS LLC,1975 WATKINS RD.,,COLUMBUS,FRANKLIN,OH,43207-3489,39.903333,-82.943056,80-821-4881,TSCA9669,110000493369,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,,,Manufacture,"43,000,000",0,"43,000,000","39,000,000","43,000,000","39,000,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"16,000,000",0,B1,0 percent by weight,W3,25 - 49,M3,30% - < 60%,No,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
727185,Formaldehyde,50-00-0,50000,CASRN,"Koch Industries, Inc.",4111 E 37th Street N,,Wichita,Sedgwick,KS,67220,00-694-4334,,,,,,,,,GEORGIA-PACIFIC CHEMICALS LLC,124 PAPER MILL ROAD,,CROSSETT,ASHLEY,AR,71635,0,0,80-821-4881,TSCA10056697,110070739780,325211 Plastics Material And Resin Manufacturing,Manufacture,,,,,Manufacture,"7,270,000",0,"7,270,000","5,630,000","4,910,000","4,160,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"1,460,000",0,B1,0 percent by weight,W3,25 - 49,M3,30% - < 60%,No,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
727519,Formaldehyde,50-00-0,50000,CASRN,Agrium U.S. Inc.,9201 FM 1551,,Borger,Hutchinson,TX,79007,01-889-6290,NUTRIEN LTD,122 - 1st Avenue South,,Saskatoon,,S7K 7G3,CA,20-337-8927,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Manufacture,"6,512",0,"6,512","6,472","18,960","3,085","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,B4,100 percent by weight,W5,100 - 499,NKRA,Not Known or Reasonably Ascertainable,No,Gas or Vapor,,,,,,,,,,,,,,,,,Formaldehyde
728823,Formaldehyde,50-00-0,50000,CASRN,"Koch Industries, Inc.",4111 E 37th Street N,,Wichita,Sedgwick,KS,67220,00-694-4334,,,,,,,,,GEORGIA-PACIFIC CHEMICALS LLC,200 AMPAC RD.,,CONWAY,NORTHAMPTON COUNTY,NC,27820,36.429167,-77.223611,80-821-4881,100603411,110000347544,325211 Plastics Material And Resin Manufacturing,Manufacture,,,,,Manufacture,"59,000,000",0,"59,000,000","60,000,000","62,000,000","58,000,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"59,000,000",0,B1,0 percent by weight,W4,50 - 99,M3,30% - < 60%,No,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
729364,Formaldehyde,50-00-0,50000,CASRN,"Koch Industries, Inc.",4111 E 37th Street N,,Wichita,Sedgwick,KS,67220,00-694-4334,,,,,,,,,GEORGIA-PACIFIC CHEMICALS LLC,4113 FOUR MILE ROAD,,GRAYLING,CRAWFORD,MI,49738,44.59795,-84.82943,80-821-4881,100606091,110000593359,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,,,Manufacture,"44,100,000",0,"44,100,000","33,900,000","20,900,000","17,500,000","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"43,300,000","400,000",B1,0 percent by weight,W2,10 - 24,M3,30% - < 60%,No,Liquid,,,,,,,,,,,,,,,,,Formaldehyde
730232,Formaldehyde,50-00-0,50000,CASRN,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,,,,,,,,,,,,,,,Formaldehyde
