CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,DOMESTIC PARENT COMPANY NAME CLEANED,SITE NAME,SITE ADDRESS LINE1,SITE CITY CLEANED,SITE STATE,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,WORKERS,RECYCLED,INDUSTRIAL TYPE OF PROCESS OR USE OPERATION,IND FUNCT CAT OTHER DESC,Name,CHEMICAL ID W/O DASHES,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,MAX CONC CODE,MAXIMUM CONCENTRATION,PHYSICAL FORM(S),JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC
730295,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-",79-94-7,"LG CHEM AMERICA, INC.","LG CHEM AMERICA, INC.",3475 PIEDMONT RD NE,ATLANTA,GA,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"4,4'-(1-Methylethylidene)bis[2, 6-dibromophenol] (TBBPA)",79947,"LG CHEM AMERICA, INC.","3475 PIEDMONT ROAD NE, SUITE 1200",,ATLANTA,Fulton,GA,30305,19-465-5882,LG CHEM LTD,"128, Yeoui-daero, Yeongdeungpo-gu",,Seoul,,7336,KS,69-512-8893,,ATLANTA,FULTON COUNTY,30305,33.85001,-84.37549,19-465-5882,TSCA99702,110067390110,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M2,1% - < 30%,Pellets or Large Crystals,,,
730295,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-",79-94-7,"LG CHEM AMERICA, INC.","LG CHEM AMERICA, INC.",3475 PIEDMONT RD NE,ATLANTA,GA,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing-incorporation into article,,"4,4'-(1-Methylethylidene)bis[2, 6-dibromophenol] (TBBPA)",79947,"LG CHEM AMERICA, INC.","3475 PIEDMONT ROAD NE, SUITE 1200",,ATLANTA,Fulton,GA,30305,19-465-5882,LG CHEM LTD,"128, Yeoui-daero, Yeongdeungpo-gu",,Seoul,,7336,KS,69-512-8893,,ATLANTA,FULTON COUNTY,30305,33.85001,-84.37549,19-465-5882,TSCA99702,110067390110,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M2,1% - < 30%,Pellets or Large Crystals,,,
712915,"1,2-Benzenedicarboxylic acid, 1,2-diisodecyl ester",26761-40-0,"LG HAUSY AMERICA, INC.",LG HAUSYS AMERICA INC,310 LG DR SE,ADAIRSVILLE,GA,Import,0,"26,223","26,223","15,774","6,880","2,123",100 - 499,No,"Processing-incorporation into formulation, mixture, or reaction product",Part of the formulation for manufacturing synthetic leather.,"Di-isodecyl phthalate (DIDP) - (1,2-benzenedicarboxylic acid 1,2-diisodecyl ester)",26761400,"LG HAUSY AMERICA, INC.",310 LG DRIVE,,ADAIRSVILLE,BARTOW,GA,30103,14-912-0367,,,,,,,,,,ADAIRSVILLE,BARTOW,30103,34.4251,-84.9227,14-912-0367,TSCA124002,110022814775,325211 Plastics Material And Resin Manufacturing,Import,,,,,"<1,000,000 lb","100,000 - <500,000 lb","100,000 - <500,000 lb","100,000 - <500,000 lb",No,"26,223",0,B1,0 percent by weight,W5,M3,30% - < 60%,Liquid,,,
706041,"1,3-Butadiene",106-99-0,"LION COPOLYMER HOLDINGS, LLC","LION ELASTOMERS, LLC",1615 MAIN ST,PORT NECHES,TX,,,,,0,0,"48,484,072",,,Processing as a reactant,,"1,3-Butadiene",106990,"Lion Copolymer Holdings, LLC",PO Box 397,,Geismar,Ascension,LA,70734,80-205-5579,,,,,,,,,,PORT NECHES,JEFFERSON COUNTY,77651,29.987664,-93.944972,13-571-7622,TSCA113941,110020515735,325212 Synthetic Rubber Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,,,,,,,,,,,
727793,"1,3-Butadiene",106-99-0,LYONDELL CHEMICAL COMPANY,EQUISTAR CHEMICALS,8280 SHELDON RD.,CHANNELVIEW,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,1000 - 9999,No,Processing as a reactant,,"1,3-Butadiene",106990,Lyondell Chemical Company,1221 McKinney St,Suite 300,Houston,TX,TX,77010,19-412-3154,,,,,,,,,,CHANNELVIEW,,775300777,29.833365,-95.11202,18-463-6694,TSCA6073,110000463210,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,0,"11,546,858",B1,0 percent by weight,W7,M5,90% +,Liquid,,,
727793,"1,3-Butadiene",106-99-0,LYONDELL CHEMICAL COMPANY,EQUISTAR CHEMICALS,8280 SHELDON RD.,CHANNELVIEW,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,1000 - 9999,No,Processing as a reactant,,"1,3-Butadiene",106990,Lyondell Chemical Company,1221 McKinney St,Suite 300,Houston,TX,TX,77010,19-412-3154,,,,,,,,,,CHANNELVIEW,,775300777,29.833365,-95.11202,18-463-6694,TSCA6073,110000463210,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,0,"11,546,858",B1,0 percent by weight,W7,M5,90% +,Liquid,,,
727793,"1,3-Butadiene",106-99-0,LYONDELL CHEMICAL COMPANY,EQUISTAR CHEMICALS,8280 SHELDON RD.,CHANNELVIEW,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,1000 - 9999,No,Processing as a reactant,,"1,3-Butadiene",106990,Lyondell Chemical Company,1221 McKinney St,Suite 300,Houston,TX,TX,77010,19-412-3154,,,,,,,,,,CHANNELVIEW,,775300777,29.833365,-95.11202,18-463-6694,TSCA6073,110000463210,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,0,"11,546,858",B1,0 percent by weight,W7,M5,90% +,Liquid,,,
709673,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-",79-94-7,LYONDELL CHEMICAL COMPANY,LYONDELL CHEMICAL COMPANY,"1221 MCKINNEY ST, 1 HOUSTON CENTER, SUITE 700",HOUSTON,TX,Import,CBI,CBI,CBI,CBI,CBI,CBI,25 - 49,No,"Processing-incorporation into formulation, mixture, or reaction product",,"4,4'-(1-Methylethylidene)bis[2, 6-dibromophenol] (TBBPA)",79947,LYONDELL CHEMICAL COMPANY,1221 MCKINNEY STREET,Suite 300,HOUSTON,Harris,TX,77010,19-412-3154,,,,,,,,,,HOUSTON,HARRIS COUNTY,77010-2011,29.75601,-95.36245,19-412-3154,100601228,110035820520,325199 All Other Basic Organic Chemical Manufacturing,Import,,,,,"20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb",No,0,0,B1,0 percent by weight,W3,M5,90% +,Dry Powder,,,
709673,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-",79-94-7,LYONDELL CHEMICAL COMPANY,LYONDELL CHEMICAL COMPANY,"1221 MCKINNEY ST, 1 HOUSTON CENTER, SUITE 700",HOUSTON,TX,Import,CBI,CBI,CBI,CBI,CBI,CBI,25 - 49,No,"Processing-incorporation into formulation, mixture, or reaction product",,"4,4'-(1-Methylethylidene)bis[2, 6-dibromophenol] (TBBPA)",79947,LYONDELL CHEMICAL COMPANY,1221 MCKINNEY STREET,Suite 300,HOUSTON,Harris,TX,77010,19-412-3154,,,,,,,,,,HOUSTON,HARRIS COUNTY,77010-2011,29.75601,-95.36245,19-412-3154,100601228,110035820520,325199 All Other Basic Organic Chemical Manufacturing,Import,,,,,"20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb","20,000,000 lb - <100,000,000 lb",No,0,0,B1,0 percent by weight,W3,M5,90% +,Dry Powder,,,
709431,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,M.A.GLOBAL RESOURCES INC,M.A.GLOBAL RESOURCES INC,1028 BRANCH LINE LN,APEX,NC,Import,0,"89,825","89,825","44,092","88,000","132,000",Not Known or Reasonably Ascertainable,No,Not Known or Reasonably Ascertainable,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,M.A.GLOBAL RESOURCES INC,1028 BRANCH LINE LANE,,APEX,wake,NC,27502,39-323-6166,,,,,,,,,,APEX,WAKE COUNTY,27502,35.7432819,-78.8478247,39-323-6166,TSCA122883,110069499297,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",Yes,,0,NKRA,Not Known or Reasonably Ascertainable,NKRA,NKRA,Not Known or Reasonably Ascertainable,Liquid,,,
709438,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",68515-48-0,M.A.GLOBAL RESOURCES INC,M.A.GLOBAL RESOURCES INC,1028 BRANCH LINE LN,APEX,NC,,,,,"44,092","132,000",0,,,Not Known or Reasonably Ascertainable,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",68515480,M.A.GLOBAL RESOURCES INC,1028 BRANCH LINE LANE,,APEX,wake,NC,27502,39-323-6166,,,,,,,,,,APEX,WAKE COUNTY,27502,35.7432819,-78.8478247,39-323-6166,TSCA122883,110069499297,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,,,,,,,,,,,
728985,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,MAK CHEMICALS INC,CBI,CBI,CBI,CBI,Import,0,"214,982","214,982",0,"214,508","100,584",< 10,No,,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,MAK CHEMICALS INC,1114 Clifton Ave.,Suite # 4,Clifton,passaic,NJ,7013,07-865-5980,,,,,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",No,0,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
714090,"Benzene, 1,4-dichloro-",106-46-7,MARUBENI AMERICA CORPORATION,HOUSTON BRANCH,2800 POST OAK BLVD,HOUSTON,TX,Import,0,"1,436,297","1,436,297","357,145","1,309,422",0,10 - 24,No,"Processing-incorporation into formulation, mixture, or reaction product",,Dichlorobenzene,106467,MARUBENI AMERICA CORPORATION,375 LEXINGTON AVENUE,,NEW YORK,US,NY,10017-5644,00-167-0876,MARUBENI CORP,Tokyo Nihombashi Tower,"7-1, Nihonbashi 2-chome, Chuo-ku",Tokyo,,103-6060,JA,69-054-1263,,HOUSTON,HARRIS COUNTY,77056,29.73606,-95.46069,00-185-3563,TSCA5005,110056965137,424990 Other Miscellaneous Nondurable Goods Merchant Wholesalers,Import,,,,,"100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","50,000,000 - <100,000,000 lb",Yes,,0,B1,0 percent by weight,W2,M5,90% +,Pellets or Large Crystals,,,
708418,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,MERCEDES BENZ U.S,MERCEDES-BENZ US INTERNATIONAL INC,1 MERCEDES DRIVE,VANCE,AL,Import,0,"310,000","310,000","190,000","64,000","430,000",1000 - 9999,No,Processing-incorporation into article,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,MERCEDES BENZ U.S,1 MERCEDES DRIVE,,VANCE,Tuscaloosa,AL,35490,82-483-9872,DAIMLER AG,Mercedesstr. 120,,Stuttgart,,70372,GM,82-483-9872,,VANCE,TUSCALOOSA,35490-2900,33.18589,-87.26077,82-483-9872,TSCA98604,110000367246,336111 Automobile Manufacturing,Import,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",No,"310,000",0,B1,0 percent by weight,W7,M3,30% - < 60%,Liquid,,,
733685,"Phosphoric acid, triphenyl ester",115-86-6,METALS AND ADDITIVES LLC DBA OMNI OXIDE,OMNI OXIDE INDIANA OXIDE,10665 N ST RD 59,BRAZIL,IN,Import,0,"7,231","7,231",0,"14,824","14,462",25 - 49,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Phosphoric acid, triphenyl ester (TPP)",115866,Metals and Additives LLC Dba Omni Oxide,5929 LAKESIDE BLVD,,INDIANAPOLIS,Marion,IN,46278,06-555-1640,,,,,,,,,,BRAZIL,CLAY,47834,39.542512,-87.129212,06-555-1640,TSCA123964,110067426645,325180 Other Basic Inorganic Chemical Manufacturing,Both,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 lb - <20,000,000 lb",No,0,0,B1,0 percent by weight,W3,M2,1% - < 30%,Liquid,,,
739078,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,MEXICHEM SPECIALTY COMPOUNDS INC DBA ALPHAGARY CORP,ALPHAGARY CORP,170 PIONEER DRIVE,LEOMINSTER,MA,Import,0,"214,378","214,378","1,559,242","9,026,933","8,033,157",< 10,No,Processing-incorporation into article,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,MEXICHEM SPECIALTY COMPOUNDS INC dba ALPHAGARY CORP,170 PIONEER DR,,LEOMINSTER,WORCESTER,MA,1453,09-743-4484,ORBIA ADVANCE CORP SAB DE CV,Paseo de la Reforma No. 483 Piso 47,,Mexico City,Cuauhtemoc,6500,MX,81-099-5415,,LEOMINSTER,WORCESTER,01453-3474,42.53286,-71.70806,09-743-4484,TSCA7647,110000308809,325991 Custom Compounding Of Purchased Resins,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
739836,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,MEXICHEM SPECIALTY COMPOUNDS INC DBA ALPHAGARY CORP,ALPHAGARY CORP,9635 INDUSTRIAL DR.,PINEVILLE,NC,Import,0,"3,230,008","3,230,008","3,350,606","5,103,068","6,219,949",50 - 99,Yes,Processing-incorporation into article,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,MEXICHEM SPECIALTY COMPOUNDS INC dba ALPHAGARY CORP,170 PIONEER DR,,LEOMINSTER,WORCESTER,MA,1453,09-743-4484,ORBIA ADVANCE CORP SAB DE CV,Paseo de la Reforma No. 483 Piso 47,,Mexico City,Cuauhtemoc,6500,MX,81-099-5415,,PINEVILLE,MECKLENBURG COUNTY,28134,35.10218,-80.88665,09-743-4484,TSCA7648,110000348800,325991 Custom Compounding Of Purchased Resins,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,"389,586",B1,0 percent by weight,W4,M3,30% - < 60%,Pellets or Large Crystals,,,
739836,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,MEXICHEM SPECIALTY COMPOUNDS INC DBA ALPHAGARY CORP,ALPHAGARY CORP,9635 INDUSTRIAL DR.,PINEVILLE,NC,Import,0,"3,230,008","3,230,008","3,350,606","5,103,068","6,219,949",50 - 99,Yes,Processing-incorporation into article,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,MEXICHEM SPECIALTY COMPOUNDS INC dba ALPHAGARY CORP,170 PIONEER DR,,LEOMINSTER,WORCESTER,MA,1453,09-743-4484,ORBIA ADVANCE CORP SAB DE CV,Paseo de la Reforma No. 483 Piso 47,,Mexico City,Cuauhtemoc,6500,MX,81-099-5415,,PINEVILLE,MECKLENBURG COUNTY,28134,35.10218,-80.88665,09-743-4484,TSCA7648,110000348800,325991 Custom Compounding Of Purchased Resins,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,"389,586",B1,0 percent by weight,W4,M3,30% - < 60%,Pellets or Large Crystals,,,
739836,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,MEXICHEM SPECIALTY COMPOUNDS INC DBA ALPHAGARY CORP,ALPHAGARY CORP,9635 INDUSTRIAL DR.,PINEVILLE,NC,Import,0,"3,230,008","3,230,008","3,350,606","5,103,068","6,219,949",50 - 99,Yes,Processing-incorporation into article,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,MEXICHEM SPECIALTY COMPOUNDS INC dba ALPHAGARY CORP,170 PIONEER DR,,LEOMINSTER,WORCESTER,MA,1453,09-743-4484,ORBIA ADVANCE CORP SAB DE CV,Paseo de la Reforma No. 483 Piso 47,,Mexico City,Cuauhtemoc,6500,MX,81-099-5415,,PINEVILLE,MECKLENBURG COUNTY,28134,35.10218,-80.88665,09-743-4484,TSCA7648,110000348800,325991 Custom Compounding Of Purchased Resins,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,"389,586",B1,0 percent by weight,W4,M3,30% - < 60%,Pellets or Large Crystals,,,
739090,"1,3-Isobenzofurandione",85-44-9,MEXICHEM SPECIALTY COMPOUNDS INC DBA ALPHAGARY CORP,ALPHAGARY CORP,170 PIONEER DRIVE,LEOMINSTER,MA,Import,0,"851,801","851,801","167,551","855,438","498,221",< 10,No,Processing as a reactant,,Phthalic anhydride,85449,MEXICHEM SPECIALTY COMPOUNDS INC dba ALPHAGARY CORP,170 PIONEER DR,,LEOMINSTER,WORCESTER,MA,1453,09-743-4484,ORBIA ADVANCE CORP SAB DE CV,Paseo de la Reforma No. 483 Piso 47,,Mexico City,Cuauhtemoc,6500,MX,81-099-5415,,LEOMINSTER,WORCESTER,01453-3474,42.53286,-71.70806,09-743-4484,TSCA7647,110000308809,325991 Custom Compounding Of Purchased Resins,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Dry Powder,,,
704885,"1,3-Butadiene",106-99-0,MICHELIN NORTH AMERICA,AMERICAN SYNTHETIC RUBBER CO,4500 CAMPGROUND ROAD,LOUISVILLE,KY,,0,0,0,"4,398,177","15,526,998","19,085,222",100 - 499,NKRA,Processing as a reactant,,"1,3-Butadiene",106990,Michelin North America,One Parkway South,,Greenville,Greenville,SC,29615,06-505-2011,,,,,,,,,,LOUISVILLE,JEFFERSON,40216-4608,38.209317,-85.847511,00-638-2857,TSCA8473,110000378546,325212 Synthetic Rubber Manufacturing,Import,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,,,B1,0 percent by weight,W5,NKRA,Not Known or Reasonably Ascertainable,,,,
734187,"1,3-Butadiene",106-99-0,"MITSUI & CO. (U. S. A.), INC.","MITSUI & CO. (U. S. A.), INC",1300 POST OAK BOULEVARD,HOUSTON,TX,Import,0,"5,781,597","5,781,597","20,500,254","32,389,862","25,615,854",Not Known or Reasonably Ascertainable,No,"Processing-incorporation into formulation, mixture, or reaction product",,"1,3-Butadiene",106990,"MITSUI & CO. (U. S. A.), INC.",1300 Post Oak Boulevard,,Houston,Harris,TX,77056,00-168-9520,MITSUI & CO LTD,1-3 Marunouchi 1-Chome,Chiyoda-ku,Tokyo,,100-8631,JA,69-054-6403,SUITE 1700,HOUSTON,,77056,29.75253,-95.46009,00-168-9520,TSCA8507,110056967402,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,,"2,204,620",B4,100 percent by weight,NKRA,M5,90% +,Gas or Vapor,,,
734187,"1,3-Butadiene",106-99-0,"MITSUI & CO. (U. S. A.), INC.","MITSUI & CO. (U. S. A.), INC",1300 POST OAK BOULEVARD,HOUSTON,TX,Import,0,"5,781,597","5,781,597","20,500,254","32,389,862","25,615,854",Not Known or Reasonably Ascertainable,No,"Processing-incorporation into formulation, mixture, or reaction product",,"1,3-Butadiene",106990,"MITSUI & CO. (U. S. A.), INC.",1300 Post Oak Boulevard,,Houston,Harris,TX,77056,00-168-9520,MITSUI & CO LTD,1-3 Marunouchi 1-Chome,Chiyoda-ku,Tokyo,,100-8631,JA,69-054-6403,SUITE 1700,HOUSTON,,77056,29.75253,-95.46009,00-168-9520,TSCA8507,110056967402,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,,"2,204,620",B4,100 percent by weight,NKRA,M5,90% +,Gas or Vapor,,,
734210,"1,3-Isobenzofurandione",85-44-9,"MITSUI & CO. (U. S. A.), INC.","MITSUI & CO. (U. S. A.), INC",1300 POST OAK BOULEVARD,HOUSTON,TX,,,,,"971,788","1,631,404","529,104",,,,,Phthalic anhydride,85449,"MITSUI & CO. (U. S. A.), INC.",1300 Post Oak Boulevard,,Houston,Harris,TX,77056,00-168-9520,MITSUI & CO LTD,1-3 Marunouchi 1-Chome,Chiyoda-ku,Tokyo,,100-8631,JA,69-054-6403,SUITE 1700,HOUSTON,,77056,29.75253,-95.46009,00-168-9520,TSCA8507,110056967402,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,,,,,,,,,,,
715822,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,MOMENTIVE PERFORMANCE MATERIALS,MOMENTIVE PERFORMANCE MATERIALS - WATERFORD,260 HUDSON RIVER RD,WATERFORD,NY,Manufacture,"2,985",0,"2,985","2,483","3,936","3,100",100 - 499,No,"Processing-incorporation into formulation, mixture, or reaction product",Coatings,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,MOMENTIVE PERFORMANCE MATERIALS,260 Hudson River Road,,Waterford,Saratoga,NY,12188,00-208-0034,,,,,,,,,,WATERFORD,SARATOGA COUNTY,12188,42.817119,-73.665314,00-208-0034,100607111,110000324440,325188 All Other Basic Inorganic Chemical Manufacturing,Both,325211 Plastics Material And Resin Manufacturing,Both,325199 All Other Basic Organic Chemical Manufacturing,Both,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,"2,985",0,B1,0 percent by weight,W5,M2,1% - < 30%,Liquid,,,
715855,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,MOMENTIVE PERFORMANCE MATERIALS,MOMENTIVE PERFORMANCE MATERIALS - WATERFORD,260 HUDSON RIVER RD,WATERFORD,NY,Both,"100,872,580","4,413,946","105,286,526","124,550,778","116,690,430","109,889,593",50 - 99,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,MOMENTIVE PERFORMANCE MATERIALS,260 Hudson River Road,,Waterford,Saratoga,NY,12188,00-208-0034,,,,,,,,,,WATERFORD,SARATOGA COUNTY,12188,42.817119,-73.665314,00-208-0034,100607111,110000324440,325188 All Other Basic Inorganic Chemical Manufacturing,Both,325211 Plastics Material And Resin Manufacturing,Both,325199 All Other Basic Organic Chemical Manufacturing,Both,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",No,"100,872,580",0,B1,0 percent by weight,W4,M2,1% - < 30%,Liquid,,,
